fredag 15. mars 2024	17:56:17
Time(s)	SP-1	SP-2	SP-3	SP-4	SP-5	SP-6	SP-7	SP-8	SP-9	SP-10	SP-11	SP-12	SP-13	SP-14	SP-15	SC-1	SP-16	SP-17	SP-18	SP-19	SP-20	SP-21	SP-22	SP-23	SP-24	SP-25	SP-26	SP-27	SP-28	SP-29	SP-30	
7704,000000	1205,491630	137,336140	108,032518	103,486438	111,061015	100,166329	116,146564	108,346148	73,436956	31,346914	81,185397	72,453547	109,112258	51,278802	37,371598	6,412902E-25	-2,587607	35,176690	15,777126	32,603515	7,301893	-8,899589	25,641266	-1,414994	2,597360	4,146307	-2,675491	-9,440183	-35,337429	-7,230028	-4,710426
7705,000000	1205,491630	137,227449	107,930483	103,386144	110,970579	100,069982	116,045526	108,267318	73,372608	31,262514	81,137222	72,417772	109,101822	51,246321	37,364760	3,839641E-25	-2,578275	35,170854	15,759408	32,557721	7,300428	-8,910965	25,594179	-1,440334	2,589565	4,132211	-2,696664	-9,456238	-35,360504	-7,226109	-4,717864
7706,000000	1205,491631	137,022658	107,752461	103,231053	110,872031	99,874139	115,858171	108,125150	73,226032	31,151202	81,052298	72,347601	109,074055	51,199165	37,303512	2,298935E-25	-2,602391	35,096156	15,712964	32,491392	7,236985	-8,953379	25,533508	-1,529028	2,537980	4,089979	-2,730114	-9,488798	-35,397688	-7,255406	-4,764855
7707,000000	1205,491631	137,203972	108,061805	103,415338	110,960241	100,140326	116,144719	108,193683	73,385222	31,149928	81,054346	72,330628	109,071383	51,217257	37,274368	1,376457E-25	-2,640820	35,118782	15,714559	32,503703	7,220131	-8,978210	25,536155	-1,421974	2,525354	4,099117	-2,725431	-9,514299	-35,397668	-7,245341	-4,749120
7708,000000	1205,491631	137,578863	108,377235	103,713208	111,134081	100,533287	116,503486	108,439172	73,647063	31,308091	81,174205	72,404600	109,095166	51,313167	37,340381	8,241359E-26	-2,605818	35,243466	15,712508	32,565439	7,324393	-8,954711	25,582825	-1,278394	2,594251	4,203414	-2,683873	-9,482616	-35,306264	-7,192022	-4,696093
7709,000000	1205,491631	137,749577	108,335105	103,810758	111,265855	100,625816	116,567998	108,623470	73,756278	31,501545	81,307408	72,520269	109,093193	51,387790	37,441839	4,934406E-26	-2,559985	35,337266	15,736376	32,648068	7,422679	-8,865317	25,624666	-1,227825	2,689667	4,313250	-2,621591	-9,430461	-35,243935	-7,134475	-4,641369
7710,000000	1205,491631	137,561230	108,125967	103,638864	111,174781	100,371865	116,321477	108,543179	73,601771	31,490983	81,306069	72,535311	109,074650	51,349440	37,453471	2,954411E-26	-2,545475	35,300971	15,784159	32,657565	7,383724	-8,795268	25,652302	-1,326471	2,692669	4,295096	-2,606959	-9,422497	-35,235947	-7,126676	-4,641531
7711,000000	1205,491631	137,388900	108,025743	103,516484	111,113267	100,225668	116,168547	108,426208	73,503112	31,407595	81,261150	72,511827	109,083719	51,330631	37,424334	1,768915E-26	-2,570116	35,239728	15,813877	32,668708	7,331527	-8,791701	25,655123	-1,372364	2,662683	4,270658	-2,607062	-9,397858	-35,278130	-7,137556	-4,642764
7712,000000	1205,491631	137,290140	107,966631	103,441472	111,058602	100,155682	116,111088	108,338321	73,451513	31,346522	81,224850	72,488610	109,085547	51,327700	37,380462	1,059115E-26	-2,557512	35,233929	15,822774	32,660370	7,335922	-8,837376	25,633500	-1,390865	2,656946	4,232216	-2,614795	-9,360651	-35,303945	-7,148249	-4,654468
7713,000000	1205,491631	137,273330	108,043302	103,461047	111,050704	100,167496	116,163763	108,301307	73,442232	31,292849	81,188133	72,463497	109,088790	51,320232	37,372753	6,341312E-27	-2,534273	35,216025	15,833912	32,632686	7,324619	-8,833639	25,595626	-1,387753	2,630937	4,199523	-2,629963	-9,357558	-35,307008	-7,166862	-4,649076
7714,000000	1205,491631	137,297756	108,011663	103,466448	111,069421	100,188728	116,168650	108,318295	73,470130	31,279693	81,208238	72,469011	109,106469	51,349636	37,402990	3,796777E-27	-2,512044	35,231823	15,851264	32,602174	7,365029	-8,820236	25,594119	-1,394968	2,642207	4,229908	-2,616919	-9,344429	-35,292849	-7,154373	-4,627141
7715,000000	1205,491631	137,148958	107,848557	103,353622	111,000195	100,009462	116,001385	108,224687	73,360906	31,226038	81,164019	72,441145	109,111590	51,320587	37,378301	2,273271E-27	-2,528618	35,214040	15,829550	32,604576	7,332402	-8,863806	25,641320	-1,436431	2,618552	4,215144	-2,613374	-9,340674	-35,290920	-7,160019	-4,660144
7716,000000	1205,491631	137,142084	107,907048	103,363643	110,983396	100,049362	116,007503	108,183968	73,363812	31,189253	81,125479	72,407216	109,091549	51,299829	37,343131	1,361091E-27	-2,532415	35,224054	15,805431	32,575922	7,298801	-8,884864	25,599471	-1,453521	2,588132	4,182189	-2,608631	-9,362370	-35,300202	-7,177627	-4,649626
7717,000000	1205,491631	137,004589	107,720859	103,253054	110,919868	99,898140	115,852994	108,122669	73,253313	31,127029	81,089124	72,365124	109,058735	51,268600	37,306647	8,149356E-28	-2,587056	35,193479	15,777758	32,550415	7,250307	-8,940169	25,551480	-1,500191	2,585807	4,174835	-2,616969	-9,387948	-35,310735	-7,196535	-4,668292
7718,000000	1205,491631	136,902681	107,680780	103,183298	110,837403	99,813501	115,802249	108,028172	73,178998	31,038195	81,016401	72,327316	109,038432	51,218485	37,277595	4,879321E-28	-2,600188	35,123536	15,748046	32,487696	7,195487	-8,994214	25,492803	-1,543241	2,563903	4,119023	-2,648577	-9,412838	-35,326454	-7,216387	-4,676512
7719,000000	1205,491631	136,889912	107,683785	103,175065	110,807642	99,826222	115,816400	108,019062	73,188536	31,004740	81,003757	72,303243	109,038629	51,194523	37,260786	2,921429E-28	-2,622881	35,128713	15,717001	32,499273	7,170573	-9,012048	25,443448	-1,558644	2,557254	4,133496	-2,659549	-9,424375	-35,316704	-7,220031	-4,683174
7720,000000	1205,491631	136,679577	107,455824	103,010854	110,691925	99,615561	115,590725	107,903703	73,046034	30,911816	80,939767	72,255235	109,018620	51,148402	37,223329	1,749168E-28	-2,642283	35,062065	15,685460	32,453541	7,147948	-9,037588	25,427184	-1,648079	2,538263	4,087493	-2,689853	-9,440927	-35,364807	-7,231129	-4,678510
7721,000000	1205,491631	136,434350	107,361086	102,873938	110,486915	99,418443	115,411880	107,691718	72,874387	30,731356	80,819112	72,137962	108,977039	51,028546	37,116540	1,047291E-28	-2,681910	34,933924	15,618761	32,360448	7,019965	-9,146475	25,315852	-1,744429	2,459181	3,987971	-2,715872	-9,474536	-35,429306	-7,283755	-4,737958
7722,000000	1205,491631	136,355833	107,183542	102,797390	110,382206	99,373894	115,347050	107,641021	72,826398	30,671103	80,776252	72,111350	108,972636	50,990203	37,092272	6,270520E-29	-2,712492	34,921832	15,604166	32,313121	7,006943	-9,175099	25,260153	-1,717656	2,468638	3,995701	-2,733236	-9,506306	-35,448854	-7,274742	-4,747300
7723,000000	1205,491631	135,922211	106,791484	102,462498	110,084178	98,947443	114,947853	107,340651	72,475758	30,450180	80,604419	71,971237	108,936434	50,833767	36,975577	3,754392E-29	-2,770930	34,770536	15,564501	32,199958	6,921963	-9,248963	25,207811	-1,889772	2,388516	3,895845	-2,755319	-9,554250	-35,483692	-7,324109	-4,782759
7724,000000	1205,491631	136,137650	107,167986	102,649884	110,093516	99,297578	115,290733	107,357790	72,645785	30,395135	80,552748	71,914472	108,963595	50,805027	36,912280	2,247893E-29	-2,797080	34,757532	15,510969	32,133856	6,926183	-9,304156	25,176678	-1,749547	2,362766	3,892964	-2,766245	-9,565513	-35,512124	-7,314025	-4,802094
7725,000000	1205,491631	136,315083	107,198725	102,731244	110,177599	99,443698	115,397481	107,483372	72,742817	30,475402	80,598966	71,926469	108,969725	50,844699	36,932596	1,345897E-29	-2,830070	34,815594	15,468105	32,166049	6,990406	-9,279142	25,197814	-1,678770	2,409637	3,959989	-2,755036	-9,561148	-35,452544	-7,268488	-4,731267
7726,000000	1205,491631	136,612432	107,486332	102,958358	110,291235	99,735516	115,693309	107,668852	72,939049	30,600031	80,667982	71,978396	108,967592	50,888912	36,968420	8,058381E-30	-2,839865	34,880919	15,463075	32,198286	7,055459	-9,224835	25,231503	-1,555403	2,449150	4,016148	-2,747032	-9,553676	-35,422098	-7,252315	-4,684134
7727,000000	1205,491631	136,993053	107,792194	103,226028	110,504236	100,090308	116,049899	107,933820	73,182714	30,834779	80,818691	72,076383	108,993029	50,980995	37,066866	4,824850E-30	-2,819878	34,989328	15,512476	32,274847	7,145071	-9,182627	25,334634	-1,424213	2,540120	4,099422	-2,711008	-9,517634	-35,341743	-7,196059	-4,702532
7728,000000	1205,491631	137,185535	107,870513	103,321679	110,636950	100,213495	116,131333	108,113814	73,282684	31,041754	80,945342	72,170767	108,999026	51,042806	37,149176	2,888816E-30	-2,788443	35,082299	15,562613	32,331165	7,270530	-9,070873	25,443113	-1,373306	2,615212	4,179363	-2,671342	-9,490644	-35,294878	-7,133464	-4,673139
7729,000000	1205,491631	137,144250	107,796433	103,255702	110,629049	100,118135	116,031810	108,117108	73,221937	31,095303	80,969077	72,208106	108,980727	51,041015	37,156419	1,729641E-30	-2,780136	35,044978	15,576414	32,343398	7,311587	-8,996640	25,404163	-1,430445	2,616272	4,156016	-2,648252	-9,466557	-35,315470	-7,138122	-4,637458
7730,000000	1205,491631	137,139330	107,790617	103,252933	110,617842	100,102072	115,997349	108,122558	73,219327	31,114662	80,981266	72,218605	108,959513	51,030421	37,141853	1,035600E-30	-2,773713	35,053629	15,603399	32,313478	7,299112	-9,006216	25,427875	-1,453429	2,616588	4,160368	-2,648851	-9,473680	-35,304218	-7,155430	-4,631424
7731,000000	1205,491631	137,149459	107,752063	103,252156	110,636675	100,100890	116,022054	108,138015	73,234304	31,152276	80,994780	72,236442	108,937454	51,043141	37,148050	6,200519E-31	-2,773987	35,049719	15,598202	32,301946	7,332006	-9,007853	25,419780	-1,437442	2,635756	4,175251	-2,659168	-9,475351	-35,306863	-7,143267	-4,616101
7732,000000	1205,491631	136,762222	107,372203	102,936191	110,439844	99,690565	115,644997	107,907619	72,960454	30,989433	80,883364	72,152325	108,880882	50,938285	37,068725	3,712480E-31	-2,809584	34,944391	15,580278	32,227848	7,237249	-9,086596	25,401803	-1,588414	2,551762	4,081619	-2,703612	-9,483143	-35,358042	-7,199357	-4,681579
7733,000000	1205,491631	136,756522	107,508274	102,981706	110,410227	99,784082	115,735384	107,823814	72,971956	30,871797	80,788608	72,083545	108,837278	50,888263	36,991446	2,222799E-31	-2,876986	34,891442	15,528802	32,183439	7,134187	-9,148786	25,344405	-1,561352	2,484485	4,033399	-2,757174	-9,533583	-35,392916	-7,251298	-4,693785
7734,000000	1205,491631	136,698684	107,316771	102,912463	110,384146	99,704826	115,640000	107,811641	72,948694	30,861805	80,771832	72,059783	108,796031	50,883278	37,000952	1,330872E-31	-2,903642	34,898280	15,494039	32,169273	7,145162	-9,176730	25,384384	-1,550652	2,482826	4,064074	-2,760763	-9,536497	-35,396716	-7,251448	-4,669397
7735,000000	1205,491631	136,377127	107,068908	102,663740	110,193256	99,383014	115,350353	107,580974	72,716373	30,696249	80,648087	71,960719	108,734645	50,759703	36,917130	7,968421E-32	-2,959201	34,778155	15,466814	32,123582	7,018595	-9,218661	25,268406	-1,700940	2,396056	3,966802	-2,810987	-9,567174	-35,451882	-7,327012	-4,766243
7736,000000	1205,491631	136,004824	106,769581	102,370141	109,967166	99,027336	115,004856	107,312789	72,450968	30,461711	80,489110	71,830668	108,672790	50,636789	36,809523	4,770988E-32	-3,036572	34,672304	15,400003	32,008334	6,915378	-9,370958	25,171145	-1,872980	2,301551	3,850435	-2,903629	-9,614872	-35,505352	-7,386232	-4,812440
7737,000000	1205,491631	136,070829	106,869571	102,457514	109,935318	99,183562	115,116216	107,294589	72,497712	30,387028	80,437590	71,764157	108,639250	50,608692	36,744196	2,856567E-32	-3,078445	34,661738	15,356763	31,951407	6,855598	-9,451533	25,155410	-1,790486	2,260165	3,839426	-2,919374	-9,668850	-35,552486	-7,411541	-4,847541
7738,000000	1205,491631	135,955616	106,748797	102,349024	109,842833	99,052909	115,004132	107,208863	72,410600	30,300481	80,380764	71,705266	108,607641	50,556327	36,704014	1,710332E-32	-3,112050	34,610126	15,304153	31,904345	6,800657	-9,485681	25,102334	-1,847350	2,230509	3,813935	-2,937395	-9,716116	-35,600437	-7,412496	-4,856201
7739,000000	1205,491631	136,154099	107,006355	102,509369	109,916569	99,287547	115,234326	107,279555	72,532441	30,305886	80,384192	71,691966	108,597606	50,565418	36,680748	1,024039E-32	-3,137737	34,615667	15,276578	31,899220	6,841074	-9,532728	25,109487	-1,755525	2,254025	3,821211	-2,945364	-9,721165	-35,568031	-7,393114	-4,861707
7740,000000	1205,491631	136,082363	106,731715	102,441590	109,878122	99,158346	115,122447	107,310793	72,450120	30,344724	80,401079	71,705536	108,570310	50,567587	36,709843	6,131299E-33	-3,121875	34,619715	15,239400	31,927952	6,864729	-9,550479	25,178934	-1,798231	2,280509	3,867654	-2,943247	-9,718995	-35,527747	-7,360585	-4,819552
7741,000000	1205,491631	136,313894	107,111158	102,648541	110,004474	99,462888	115,459192	107,396550	72,651455	30,394326	80,419630	71,710191	108,571418	50,586887	36,695904	3,671035E-33	-3,151319	34,648947	15,250724	31,923619	6,843123	-9,539420	25,146627	-1,684758	2,272922	3,872248	-2,954541	-9,709883	-35,546464	-7,363411	-4,833109
7742,000000	1205,491631	136,345359	107,087887	102,634379	110,028435	99,432240	115,412212	107,426851	72,641718	30,444184	80,436538	71,728920	108,527238	50,593634	36,720374	2,197984E-33	-3,162339	34,670256	15,234538	31,946684	6,895444	-9,550945	25,140974	-1,732831	2,297648	3,893752	-2,949466	-9,724453	-35,523442	-7,361916	-4,799970
7743,000000	1205,491631	136,623707	107,285494	102,823792	110,199719	99,714219	115,644007	107,631304	72,839697	30,602282	80,539446	71,792264	108,508367	50,673001	36,791204	1,316015E-33	-3,155199	34,760501	15,241488	32,005245	6,987536	-9,492207	25,184040	-1,614026	2,359624	3,967438	-2,936806	-9,693357	-35,485764	-7,312575	-4,764014
7744,000000	1205,491631	136,315463	106,905841	102,548566	110,032679	99,324913	115,256457	107,490711	72,604855	30,562912	80,500057	71,765051	108,467536	50,598746	36,744744	7,879465E-34	-3,163551	34,692928	15,226780	32,004941	6,920227	-9,464904	25,155377	-1,765793	2,315757	3,920553	-2,942374	-9,686836	-35,502485	-7,332505	-4,809952
7745,000000	1205,491631	136,094985	106,740043	102,390802	109,868824	99,152958	115,085883	107,348948	72,476636	30,455020	80,410273	71,692326	108,433911	50,534539	36,673889	4,717727E-34	-3,181309	34,592054	15,206733	31,954565	6,855591	-9,522247	25,094077	-1,814939	2,260964	3,839576	-2,939070	-9,706455	-35,542292	-7,387787	-4,847188
7746,000000	1205,491631	135,672303	106,409717	102,064116	109,621745	98,760964	114,705597	107,058940	72,150051	30,232511	80,247563	71,568850	108,383661	50,408504	36,576969	2,824677E-34	-3,234463	34,459442	15,152735	31,897274	6,721508	-9,614133	25,017709	-1,982242	2,169884	3,742987	-3,006728	-9,705275	-35,626764	-7,455542	-4,928404
7747,000000	1205,491631	135,543747	106,369563	101,983148	109,534080	98,706621	114,660829	106,931263	72,069739	30,101922	80,135643	71,484476	108,362888	50,340378	36,504403	1,691239E-34	-3,280065	34,406045	15,147611	31,835372	6,670901	-9,664881	24,980245	-2,013790	2,113909	3,669992	-3,026535	-9,762509	-35,680305	-7,500914	-5,001812
7748,000000	1205,491631	135,674901	106,527111	102,064129	109,548313	98,867309	114,829562	106,963746	72,167020	30,064983	80,123228	71,453202	108,358047	50,330499	36,463240	1,012607E-34	-3,283956	34,421116	15,105457	31,790748	6,661121	-9,717550	24,952524	-1,939708	2,072964	3,672585	-3,039289	-9,771449	-35,642975	-7,481659	-4,959685
7749,000000	1205,491631	135,966638	106,756189	102,284789	109,723058	99,150518	115,106504	107,144504	72,381787	30,178942	80,200032	71,500954	108,373222	50,395272	36,508894	6,062852E-35	-3,287061	34,519597	15,100612	31,824792	6,772701	-9,700972	25,040957	-1,799164	2,137373	3,760492	-3,022792	-9,772900	-35,592020	-7,430760	-4,886510
7750,000000	1205,491631	135,920678	106,641113	102,224694	109,709963	99,038031	114,973840	107,158623	72,325293	30,220356	80,227637	71,530998	108,352132	50,404080	36,533580	3,630054E-35	-3,273576	34,522764	15,112414	31,874725	6,798851	-9,660568	25,047603	-1,897717	2,177649	3,785773	-2,992583	-9,752891	-35,561386	-7,411800	-4,880579
7751,000000	1205,491631	135,840501	106,565561	102,160925	109,684436	98,977688	114,881637	107,123810	72,262544	30,210330	80,195401	71,509932	108,334822	50,390879	36,520859	2,173447E-35	-3,271592	34,496612	15,121923	31,853619	6,802762	-9,658478	25,004213	-1,910372	2,175760	3,780376	-2,989537	-9,772173	-35,587533	-7,431210	-4,878568
7752,000000	1205,491631	135,951696	106,687044	102,248322	109,736584	99,112165	115,008699	107,148913	72,352287	30,219995	80,205179	71,517958	108,318808	50,395445	36,512541	1,301323E-35	-3,309534	34,478546	15,091878	31,826956	6,811663	-9,685985	25,018009	-1,884427	2,175482	3,803672	-3,033462	-9,779824	-35,592350	-7,444910	-4,896088
7753,000000	1205,491631	136,008704	106,707340	102,277438	109,776205	99,148693	115,044386	107,194775	72,392041	30,234042	80,226494	71,530236	108,297364	50,404125	36,511884	7,791502E-36	-3,318386	34,493304	15,062527	31,844024	6,805378	-9,652039	25,013173	-1,870199	2,172133	3,804866	-3,032152	-9,753515	-35,582387	-7,454056	-4,906113
7754,000000	1205,491631	136,232061	106,893012	102,445271	109,861314	99,377858	115,267676	107,353463	72,545574	30,363738	80,298326	71,586411	108,286147	50,462982	36,536322	4,665060E-36	-3,316387	34,555730	15,076174	31,882481	6,856149	-9,596803	25,076904	-1,763854	2,216334	3,844121	-2,990081	-9,757117	-35,557926	-7,430994	-4,891327
7755,000000	1205,491631	136,181844	106,833423	102,386998	109,821003	99,289815	115,210678	107,318408	72,499241	30,389712	80,305550	71,597794	108,272114	50,456251	36,547354	2,793144E-36	-3,328841	34,542552	15,071943	31,902160	6,840381	-9,621273	25,063797	-1,791187	2,225113	3,836481	-3,014001	-9,753864	-35,584955	-7,419233	-4,881667
7756,000000	1205,491631	135,852301	106,494330	102,154244	109,670966	98,947422	114,889940	107,130705	72,268298	30,264924	80,221997	71,539675	108,236458	50,380177	36,517888	1,672358E-36	-3,322152	34,447638	15,102605	31,896096	6,765062	-9,630281	25,063255	-1,917410	2,189603	3,775374	-3,011100	-9,739820	-35,598386	-7,459186	-4,885549
7757,000000	1205,491631	135,752496	106,460863	102,093760	109,606170	98,895023	114,831054	107,060891	72,221818	30,181667	80,182824	71,490636	108,220598	50,342403	36,482326	1,001303E-36	-3,324919	34,443601	15,085274	31,849289	6,735596	-9,638876	25,063931	-1,932674	2,181164	3,746984	-3,014044	-9,770754	-35,609504	-7,477020	-4,882424
7758,000000	1205,491631	135,829785	106,550727	102,154985	109,630991	98,986956	114,893138	107,089170	72,271897	30,182583	80,189112	71,502192	108,232726	50,354647	36,475963	5,995170E-37	-3,317888	34,468615	15,103429	31,866527	6,765793	-9,653016	25,049775	-1,880919	2,168013	3,750752	-2,999634	-9,750535	-35,604706	-7,448833	-4,876951
7759,000000	1205,491631	135,846116	106,444979	102,151366	109,642252	98,983163	114,890312	107,132222	72,271672	30,214325	80,205807	71,530901	108,242382	50,372637	36,501566	3,589529E-37	-3,302994	34,485091	15,113201	31,868804	6,802570	-9,661541	25,067858	-1,879453	2,183645	3,776437	-2,979545	-9,741195	-35,569592	-7,429808	-4,847992
7760,000000	1205,491631	135,387341	106,026795	101,792240	109,383606	98,498853	114,453250	106,859220	71,963140	30,019318	80,062713	71,423017	108,188362	50,257729	36,421255	2,149184E-37	-3,325299	34,338371	15,081469	31,805312	6,622278	-9,731589	25,008171	-2,101397	2,124618	3,684673	-3,003074	-9,782478	-35,636794	-7,496342	-4,936061
7761,000000	1205,491631	135,060979	105,835321	101,562267	109,171865	98,245382	114,217897	106,580889	71,750158	29,776026	79,889772	71,270935	108,152639	50,124782	36,288341	1,286796E-37	-3,396427	34,212394	15,013503	31,662939	6,484220	-9,845548	24,861824	-2,197644	1,993978	3,569679	-3,101017	-9,836918	-35,725699	-7,569120	-5,014901
7762,000000	1205,491631	135,076202	105,910375	101,581142	109,140637	98,347145	114,286236	106,530438	71,779041	29,674386	79,812846	71,185741	108,130187	50,086777	36,210700	7,704522E-38	-3,452399	34,195902	14,952554	31,592391	6,461648	-9,895542	24,832914	-2,183420	1,968420	3,535695	-3,144256	-9,872024	-35,757765	-7,595748	-5,014467
7763,000000	1205,491631	135,121569	106,027392	101,622825	109,126019	98,415335	114,371866	106,513309	71,795019	29,618799	79,765960	71,129895	108,092880	50,044273	36,170286	4,612982E-38	-3,509733	34,147135	14,878575	31,509312	6,442951	-9,958547	24,749393	-2,178859	1,936945	3,501396	-3,168049	-9,933949	-35,785389	-7,609943	-5,019320
7764,000000	1205,491631	135,542813	106,404430	101,912034	109,327710	98,876376	114,794786	106,766023	72,079435	29,761806	79,854557	71,186411	108,106594	50,118813	36,219711	2,761963E-38	-3,549011	34,250878	14,867765	31,571830	6,543250	-9,940653	24,774470	-1,979128	1,996075	3,600582	-3,154435	-9,933800	-35,736061	-7,560682	-5,014352
7765,000000	1205,491631	135,748272	106,455341	102,008921	109,429624	98,993821	114,884837	106,943675	72,178957	29,919223	79,963892	71,261494	108,091733	50,166513	36,294970	1,653689E-38	-3,543176	34,291440	14,867571	31,618008	6,648248	-9,898928	24,821190	-1,936440	2,061738	3,655730	-3,152767	-9,918524	-35,690941	-7,521124	-4,958724
7766,000000	1205,491631	135,965098	106,655076	102,157315	109,514095	99,211834	115,098373	107,090002	72,306628	30,101460	80,054658	71,314542	108,073237	50,209532	36,327594	9,901247E-39	-3,562103	34,357045	14,881668	31,667413	6,704225	-9,833395	24,826724	-1,856850	2,082886	3,704441	-3,135350	-9,945911	-35,655411	-7,487684	-4,965636
7767,000000	1205,491631	136,066026	106,625918	102,219747	109,595622	99,274892	115,132512	107,218070	72,370063	30,228239	80,137029	71,386433	108,051355	50,250248	36,381503	5,928242E-39	-3,546066	34,411411	14,883313	31,748459	6,785067	-9,774042	24,926570	-1,803074	2,141960	3,776672	-3,118671	-9,911454	-35,634562	-7,457761	-4,941145
7768,000000	1205,491631	135,915159	106,494560	102,106799	109,523515	99,080243	114,969776	107,130989	72,241726	30,198348	80,106376	71,362184	107,996520	50,199490	36,347211	3,549458E-39	-3,551435	34,370475	14,898519	31,742139	6,712729	-9,759336	24,922349	-1,894657	2,099840	3,730224	-3,118207	-9,902737	-35,652030	-7,480902	-4,964626
7769,000000	1205,491631	135,779991	106,390497	102,000798	109,450171	98,945648	114,849275	107,035128	72,153636	30,148648	80,066498	71,321723	107,941379	50,155258	36,314460	2,125191E-39	-3,574296	34,312641	14,905578	31,724820	6,626717	-9,740215	24,922506	-1,944002	2,045170	3,688368	-3,146132	-9,904320	-35,685828	-7,517792	-5,013735
7770,000000	1205,491631	135,747432	106,381236	101,987442	109,445115	98,931077	114,835277	106,981621	72,124892	30,084569	80,023013	71,286722	107,914606	50,118923	36,298390	1,272431E-39	-3,571176	34,297586	14,864259	31,693187	6,603261	-9,753261	24,937711	-1,966412	2,000879	3,667370	-3,174160	-9,899245	-35,710656	-7,547825	-5,041352
7771,000000	1205,491631	135,736512	106,389907	101,978613	109,417476	98,936913	114,862959	106,947430	72,100386	30,042820	79,987679	71,259921	107,865674	50,092086	36,260990	7,618512E-40	-3,597410	34,244831	14,832479	31,668225	6,596360	-9,793588	24,903276	-1,974377	1,984558	3,630838	-3,216740	-9,900910	-35,743974	-7,608570	-5,029382
7772,000000	1205,491631	135,841312	106,477382	102,048975	109,453396	99,048124	114,925118	107,002796	72,167240	30,101478	79,995934	71,250509	107,825523	50,091979	36,248938	4,561485E-40	-3,616588	34,265979	14,827256	31,656235	6,595982	-9,785600	24,825135	-1,922607	1,990735	3,663321	-3,236027	-9,944662	-35,730624	-7,571926	-5,042752
7773,000000	1205,491631	135,942720	106,490492	102,092888	109,513987	99,137756	114,987763	107,098497	72,225966	30,195940	80,037092	71,277289	107,782484	50,119321	36,277945	2,731129E-40	-3,625568	34,322802	14,816225	31,626295	6,641758	-9,762485	24,869905	-1,880889	2,023008	3,686934	-3,231723	-9,942054	-35,725806	-7,525708	-5,047921
7774,000000	1205,491631	135,721067	106,282565	101,899144	109,367999	98,858241	114,748433	106,973079	72,066263	30,123447	79,992661	71,218200	107,725052	50,059201	36,228707	1,635228E-40	-3,651273	34,249741	14,796222	31,633993	6,572430	-9,771080	24,870173	-2,009141	1,990443	3,644179	-3,222491	-9,962550	-35,749754	-7,546726	-5,068957
7775,000000	1205,491631	135,727416	106,372491	101,930835	109,386938	98,903049	114,831619	106,935462	72,095314	30,077956	79,946214	71,198573	107,706617	50,039070	36,182320	9,790714E-41	-3,680256	34,243997	14,783392	31,621668	6,550157	-9,786007	24,855875	-1,972021	1,959813	3,637013	-3,240479	-9,960085	-35,765683	-7,564095	-5,065936
7776,000000	1205,491631	135,763328	106,346836	101,956645	109,400812	98,962916	114,866328	106,979675	72,124128	30,096687	79,969249	71,214755	107,673238	50,051344	36,196673	5,862062E-41	-3,682863	34,231143	14,788103	31,634121	6,578882	-9,779644	24,871032	-1,965666	1,957056	3,659597	-3,233781	-9,949481	-35,771255	-7,556721	-5,049992
7777,000000	1205,491631	135,754680	106,344654	101,944174	109,393828	98,951209	114,844640	106,973498	72,112670	30,088144	79,958512	71,204500	107,650418	50,057578	36,186766	3,509833E-41	-3,691248	34,210266	14,791244	31,637182	6,611547	-9,817670	24,917576	-1,978802	1,947785	3,658807	-3,225527	-9,936930	-35,745648	-7,559842	-5,074154
7778,000000	1205,491631	135,489977	106,029119	101,719392	109,283989	98,635927	114,536617	106,840320	71,921396	30,012651	79,914105	71,183531	107,614775	50,012281	36,146493	2,101467E-41	-3,671890	34,168827	14,782788	31,604541	6,582740	-9,780778	24,878120	-2,086030	1,948800	3,639799	-3,228814	-9,923491	-35,741313	-7,568133	-5,073898
7779,000000	1205,491631	135,376450	106,015989	101,658977	109,186947	98,575416	114,509290	106,715727	71,854436	29,899830	79,839095	71,125207	107,588148	49,958273	36,073890	1,258226E-41	-3,676651	34,115412	14,770599	31,567005	6,502577	-9,821538	24,782885	-2,124374	1,898211	3,585017	-3,273911	-9,916418	-35,787123	-7,600413	-5,086234
7780,000000	1205,491631	135,289714	105,929201	101,585591	109,109279	98,505018	114,432395	106,649359	71,793229	29,819423	79,780323	71,067145	107,566603	49,922224	36,053445	7,533463E-42	-3,712093	34,059964	14,754122	31,523910	6,466534	-9,903502	24,757330	-2,138736	1,875191	3,539919	-3,293526	-9,934683	-35,807312	-7,605866	-5,115581
7781,000000	1205,491631	135,392200	106,086893	101,679084	109,165761	98,661073	114,604517	106,683891	71,878906	29,816181	79,753435	71,047232	107,549385	49,918663	36,048555	4,510562E-42	-3,742955	34,072839	14,718077	31,486632	6,459457	-9,905036	24,774306	-2,060000	1,860608	3,554779	-3,320404	-9,963360	-35,806194	-7,598080	-5,122822
7782,000000	1205,491631	135,279936	105,897005	101,572729	109,110087	98,499588	114,398387	106,656573	71,803734	29,807150	79,767710	71,040607	107,527406	49,917368	36,049351	2,700640E-42	-3,718833	34,090590	14,726704	31,503284	6,495017	-9,872224	24,757773	-2,125428	1,866296	3,603779	-3,289056	-9,924492	-35,794181	-7,573037	-5,066627
